;GB00B0H2K534;IT0001063210;GB00B1VNSX38;GB00BMSKPJ95;DE0005909006;IT0004827447;NO0003028904;GB00B3MBS747;NL0009739416;DE0007480204;GB00BYN59130;NO0003078800;GB0009292243;ES0152503035;IT0005252140;GB00B0WMWD03;FR0011594233;FR0000077919;ES0184262212;CH0010532478;IT0003261697;IT0000066123;DK0060745370;DE0005408116;FI0009002422;GB0009457366;GB00B0N8QD54;BE0003593044;BE0974268972;DK0060636678;GB00BZ0XJR39;GB00B62G9D36;GB0000282623;CH0000816824;NL0006294274;SE0000806994;SE0000117970;JE00B5TT1872;DE0003304002;FR0000124570;GB00B1ZBKY84;SE0000455057;GB0000961622;DK0060495240;GB00B0ZSH635;CH0267291224;BE0974276082;SE0000936478;SE0007871645;GB00B2PDGW16;GB0007990962;DE000A0LD6E6;IT0005211237;SE0000872095;ES0115056139;DK0010311471;GB00BVFNZH21;IT0001233417;GB00BZ02MH16;CH0126673539;GB00B0LCW083;CH0225173167;GB00B06QFB75;AT0000831706;SE0000950636;CH0011795959;NL0000360618;DE0005565204;DE000A12DM80;GB0000608009;DE000SHA0159;NL0010801007;GB0006834344;SE0000652216;FR0000120859;NL0000852580;SE0007074281;SE0000862997;DK0060738599;SE0002683557;GB0001500809;GB0004161021;NO0003053605;GB0001001592;SE0000108847;CZ0008019106;LU0061462528;CH0021783391;GB00B0HZP136;GB00BLT1Y088;LU1072616219;GB0009697037;GB00BRS65X63;FR0000035081;GB00BNGWY422;IM00B5VQMV65;GB00B53P2009;GB0007668071;NL0000334118;FR0000064578;DE0005501357;GB00BK1PTB77;NO0010582521;FI0009000285;JE00BYVQYS01;IT0005252207;CH0043238366;IT0000072170;CZ0005112300;GB0031698896;GB00BD6GN030;FR0010096479;FR0000125585;GB0034264548;NL0009432491;SE0008321293;DE0005773303;CH0038389992;GB00BYT1DJ19;AT00BUWOG001;BE0974256852;GB00B83VD954;CH0009002962;GB00BYQ0JC66;GB00B5N0P849;FR0000130213;FR0000121121;FR0000120966;BE0003826436;GB00BZ6STL67;NL0011821392;DK0010287234;ES0105066007;GB00B1H0DZ51;IM00B7S9G985;IT0003796171;FR0000120222;FR0011950732;AT0000606306;GB0003096442;SE0000112385;LU0075646355;BE0003818359;FR0000121725;ES0124244E34;DE0007165631;GB0059822006;SE0000163628;GB00B7KR2P84;SE0000825820
2014-06-13;7.535315000000001;188.35669;1.859778;;562.33155;232.90212;2012.7762;1.9611107;53.553101;351.1128;47.846171999999996;1045.1959;16.737398;141.71438;3212.4583;1.2324823;194.27425;193.17226;2785.7608;750.49952;646.93702;435.41187;;233.73729;108.19825;1720.7457000000002;4.6048829;274.15992;136.27723;332.271;594.20282;3.2435523;39.129671;95.015336;;1365.0738;591.87159;8.2933326;346.13624;14824.473;1.8097013000000002;18.37642;36.195926;712.7461;967.2575;;;619.823;1133.0806;884.86625;8.036953200000001;140.94712;;173.54545;197.04787;6185.1055;2585.485;186.16877;16.68636;137.31012;6.2566651;108.73624;6.6077417;2378.6937;871.12574;487.79175;2344.598;750.44898;;9.730158699999999;;;6.403379;421.03858;8804.2969;1409.2098;1017.9578;516.2107;2396.0738;407.69971;113.51355;13.91292;690.03956;28.305533;1032.0274;298.52295;215.80816;1267.365;692.89438;0.93243241;1.0481482;11.816846;;2234.4661;;4.3715113;2.7383228;1568.3288;487.10328;5609.3516;359.67212;14.030704;263.45484;431.61207;1.0120928999999999;493.34449;138.17917;;968.93531;3.5476856;;302.61548;12020.786;1.8399995999999998;558.27442;5761.4141;204.75971;887.00879;12.68399;101.39986;32215.418;9.6337867;537.74048;6.8743238;4.8110425;451.55933;24881.727;8048.2657;458.49659;;;359.53003;;0.77790833;3.2965478999999998;;593.47608;101.01694;79.770188;1774.4838;380.82007;249.79151;220.46686;38723.547;501.16089;2209.1128;197.18906;1213.6773;5.7823926;4122.7305
2014-06-16;7.6012574;185.642;1.8804751;;556.10792;230.04561;1985.658;1.9805561;51.592209;350.59864;47.80211;1056.1814;16.805508;138.49177;3227.9861;1.2324823;193.99195;192.07535;2776.106;862.31128;627.86353;420.11158;;231.82676;105.40922;1653.6382;4.5773829;275.03907;135.2596;332.89893;585.38258;3.1566968;39.066558;93.195115;;1313.9661;583.6023;8.4133326;345.62085;14691.95;1.7782286999999999;17.837525;35.707415;718.3584;955.54125;;;608.5149;1124.6124;865.5425;7.993444899999999;139.70929;;169.84232;195.50461;6143.1758;2558.1563;186.0631;16.673584;136.30346;6.2188843;106.55425;6.504853600000001;2369.5308;850.27442;490.54615;2365.3292;756.19507;;9.6349097;;;6.346333100000001;413.74292;8696.2696;1396.5633;1009.6548;506.30396;2395.0994;389.88257;113.51355;13.836048;687.37427;28.495506;1036.2586;299.02784;215.2739;1265.044;682.5643799999999;0.93513505;1.0592592;11.670235;;2212.2671;;4.3715113;2.7274659000000003;1556.5894;485.79151;5527.1719;355.26392;14.091827;262.98951;429.32837;0.98274918;493.74146;138.34524;;970.542;3.5834473000000004;;304.08423;11798.571;1.8162497;555.99268;5684.043;202.60921;898.81202;12.769202;100.93323;32055.047;9.652732;534.55567;6.6782178;4.7872559;448.86182;24700.196;7994.2618;458.97193;;;362.4126;;0.75216446;3.2704468;;589.16993;101.15253;80.280686;1773.8325;372.34913;252.78183;221.15372;38914.301;495.13453;2158.1524;198.0409;1195.9195;5.695083100000001;4138.4766
2014-06-17;7.493352099999999;184.80674;1.8479513;;555.63941;230.61698;1976.6187;1.9711115000000001;51.963578;350.4585;46.96504;1053.5657;16.747125;139.78081;3153.459;1.2324823;194.31453;192.65807;2796.4139;916.77295;614.41846;411.81299;;235.18664;107.00879;1632.6044;4.5132129;273.12891;134.53286;332.27076;568.67071;3.1636865999999997;38.97189;92.102982;;1315.6148;580.09424;8.4066651;348.00367;14732.016;1.7654421999999999;17.999192;35.737944999999996;714.61695;930.80625;;;605.15284;1116.1438;871.98375;7.95615;139.24169;;170.54291;194.50443;6097.0469;2562.0613;185.95745;16.362681;136.30346;6.192439;105.736;6.4762745;2316.3858;847.95752;489.16895;2355.4571;764.81421;;9.6349097;;;6.2587256;415.66285;8863.8516;1407.0748;1001.3516;507.64283;2405.8199;404.55542;113.51355;13.922521999999999;687.94556;28.519249;1036.9092;298.52295;214.22344;1259.6277;678.02;0.9297296199999999;1.0555553;11.631141;;2207.5938;;4.3858912;2.6833544999999996;1567.1544000000001;491.42334;5500.9922;357.42945;14.126746;259.96387;429.89942;0.97554215;494.93311;137.26572;;964.11475;3.5866041;;302.61548;11928.614;1.7999995999999998;555.91919;5695.9493;202.64759;921.23804;12.743953;100.43073;32010.95;9.510644600000001;538.19532;6.5828125;4.7367066;448.48951;24858.047;8113.9024;460.1001;;;373.68067;;0.75132493;3.2234643999999997;;588.04664;103.32203;80.839081;1763.4019;368.396;247.19993;207.96703;39105.059;498.39185;2208.8616;204.25893;1210.9454;5.7387378;4100.6797
2014-06-18;7.4094263;188.5655;1.8376024000000002;;556.3086;231.37865;1996.5042;1.9905559;52.067566;350.03809;47.273438;1048.8577;16.824976;141.27933;3173.6419;1.2266134;193.54847;191.93819;2805.0689;888.71705;618.17042;416.22144;;238.54641;113.89936;1682.6844;4.5346021;273.12891;135.18696;336.03956;568.67071;3.1926368000000003;38.466993;92.83107;;1330.4524;574.5813;8.3733326;350.96607;14916.942;1.77036;17.729752;36.028003;714.61695;917.1375;;;600.56836;1114.45;865.5425;7.9250733;139.73679;;173.24517;195.61895;6138.9805;2565.9644;188.70455;16.162515;135.59878;6.339787599999999;104.5541;6.5162867;2313.637;853.51783;491.37256;2362.3675;777.62281;;9.7008545;;;6.266875;415.08692;8761.3633;1396.8917;996.36988;504.16211;2417.0281;408.74781;104.4103;14.133909000000001;703.36426;28.495506;1042.117;293.6001;215.31489;1260.4017;676.3668799999999;0.93513505;1.0499997;11.445433000000001;;2205.2574;;4.3715113;2.6467066;1560.1107000000002;491.73218;5490.8086;358.82154;13.960861999999999;261.59302;430.18482;0.9853233400000001;502.08301;139.50782;;978.57642;3.5350635;;301.67408;12139.461;1.8612497;551.28223;5567.9844;202.22516;911.79542;12.655586000000001;100.43073;32075.102;9.3922388;540.46998;6.6384644;4.7099462999999995;448.58228;24814.637;8192.0;468.05152;;;382.32837;;0.7527241600000001;3.2051954;;597.40748;105.7627;82.290909;1779.6994;369.71363;246.40249;201.92307;39257.665;498.06617;2186.7703;207.83642;1180.8938;5.6792066;4084.9349
2014-06-19;7.4334058;186.26848;1.8789966;;558.18238;229.47435;2030.252;2.0600004000000003;52.290391;354.24292;48.374844;1079.1988;16.8347;136.7999;3227.9861;1.2260267;192.74196;191.6982;2806.4007;915.12281;621.60987;398.84668;;236.76764;121.81533;1666.6588000000002;4.5223804;279.79957;134.82354;336.98169;580.74036;3.2285766999999996;39.003448;95.743424;100.0;1340.8938;578.34009;8.36;353.54175;15268.286;1.7782286999999999;18.214753;36.073804;723.97046;926.90125;;;601.48536;1116.1438;867.95813;7.95615;142.48752;;174.54627;195.24741;6151.5625;2609.8857000000003;192.29691;16.056043;138.92081;6.332229099999999;107.82708;6.4534082999999995;2313.637;857.68799;491.64795;2372.2396;774.86963;;9.5176807;;;6.2607642;419.3108;8848.6172;1411.1807;984.74537;512.19434;2432.6216;410.844;112.56736;14.047437;701.65088;29.112906;1050.5784;294.73633;216.61318;1264.2703;685.45688;0.93243241;1.0564815;11.435657;;2234.4661;;4.3715113;2.6684229;1537.8069;489.72608;5583.8985;356.11451;14.004512;262.98951;431.04126;0.97554215;507.64405;141.08558;;976.16602;3.6034302;;302.12598;12234.153;1.9437497;549.29493;5660.2383;200.72748;920.05762;12.617713000000002;;32083.114;9.9558643;543.65455;6.5907642;4.7813086;456.39698;24830.426;8192.0;469.34083;;;382.06617;;0.73649445;3.2626172;;595.16089;104.40677;82.290909;1815.5544;374.60816;247.19993;208.10439;39524.723;498.06617;2188.5279;203.833;1185.6746;5.6553956;4119.5782
2014-06-20;7.457385299999999;181.8832;1.9070856;1.0;559.85523;226.0465;2052.5489;2.0461117;51.280243;347.57544;48.286758;1069.7825;16.922291;137.33162;3237.3018;1.2348298;188.91132;189.36713;2804.4034;936.5774;617.85792;381.21216;;236.86646;121.81533;1651.635;4.491823800000001;268.91431;133.66071;334.46924;575.6339899999999;3.2225878999999997;39.413677;96.471512;97.999955;;;8.54;353.4773;15410.063;1.7988828000000001;;36.302789;699.65113;924.29688;;;;;860.71188;7.9312867;141.05716;;;194.33297;6109.629;2607.9332;190.18375;15.970867;139.92748;6.377566000000001;106.82702;6.4991382;2330.1302;857.68799;492.19874;2394.9451;780.97461;;9.854719300000001;;;6.2057569;;8653.336;1392.6211;;;2429.2107;;112.56736;14.201167;699.93775;30.157742;;299.78516;215.76847;1264.2703;694.96;0.9297296199999999;1.060185;11.504078;;2259.0013;;4.3187842;2.6758887;1520.1982;486.33179;5603.5352;349.11524;14.24898;261.12745;;0.9853233400000001;509.23292;140.17214;;983.39698;3.5844995999999996;;303.10523;12205.114;1.9824994;549.29493;;199.34501;925.95923;12.440977;103.23043;32139.239;9.8516675;539.56006;6.651716400000001;4.8021240999999995;452.48975;25355.293;8167.0743;456.07081;;;380.23194;;0.74041199;3.3043774999999997;;575.69043;104.40677;79.802079;1751.6669;;247.79796;205.63186;40440.352;490.93238;2227.1871;199.31853;;5.7625513;
2014-06-23;7.463379;177.60238;1.8849102;0.92799988;560.92603;224.14209;2006.75;2.0244448;50.433487;350.03956;47.273438;1073.9676;16.562231999999998;133.89954;3184.5118;1.2090066;187.60085;187.10459;2829.7046;933.27662;607.22681;371.37037;;234.69256;120.50283;1635.6094;4.4368213;276.8584;133.11551;336.35352;573.77708;3.2155982;38.90878;94.651291;93.199997;1359.5784;585.10596;8.5133326;350.0;14987.821;1.7654421999999999;18.969224;35.631084;699.65113;926.90125;;;617.37818;1117.8375;846.21875;7.906425799999999;139.9844;;173.94576;195.87613;6130.5938;2588.4125;191.76862;16.153997;138.21613;6.317114299999999;105.09958;6.4934205;2266.9063;860.46827;489.16895;2391.9834;778.10181;;9.7374878;;;6.2159424;422.38257;8741.9727;1397.056;1012.9759;527.18824;2423.8499;426.56495;112.46943;14.162737;694.79834;29.564085;1052.8572;299.59595;212.23704;1268.139;680.49875;0.91621628;1.0592592;11.308594000000001;;2227.4559;;4.3044043;2.6467066;1513.155;478.3086;5602.0821;350.73926;14.021977999999999;261.36036;431.32667;0.9781161500000001;507.64405;141.33469;;995.2876;3.5192872;;302.84156;12107.899;2.0049994;544.58448;5942.9532;197.92415;931.27076;12.456758;101.86648;32255.516;9.7664039;543.65455;6.6543677;4.8110425;447.3733;24862.0;8183.6915;459.93897;;;372.89454;;0.7233426000000001;3.2339062999999997;;571.75879;103.66102;77.839707;1730.8063;371.78443;245.40572;206.04395;42389.875;491.09864;2174.4698;200.17037;1194.5538;5.6474585;4113.2774
2014-06-24;7.3314966;177.81118;1.892302;0.91899979;565.34278;223.38042;1964.566;2.0377782;49.631318;350.47437;46.700665;1038.3953;16.231379999999998;136.60654;3164.3265;1.195508;184.59684;187.82447;2837.3606;944.00391;608.4773;373.93946;;229.98217;117.13958;1600.5538000000001;4.3329273;274.15992;135.47774;334.15503;577.49083;3.2255835000000004;38.498548;95.37938;93.999939;1368.3714;580.34473;8.426665100000001;349.67798;14608.739;1.77036;19.723679;35.005169;699.65113;925.59938;;100.0;610.04297;1116.1438;849.4393799999999;7.9623658;139.92936;;173.84568;196.16195;6046.7305;2560.1088;192.53612;15.813287;138.31679;6.2339991;103.64493;6.4534082999999995;2246.7476;868.34546;487.51636;2372.2396;780.49585;;9.5982764;;;6.2587256;421.80665;8661.6446;1398.8624;1012.9759;521.03003;2419.4646;433.90162;112.46943;14.028210999999999;690.03956;29.445355;1051.8807;293.47388;210.79752;1261.1753;678.84625;0.9189190700000001;1.0462963;11.240175999999998;;2249.0706;;4.3044043;2.6229541999999997;1475.59;474.21973;5607.1719;348.03248;14.214061;260.42945;427.61573;0.96267228;510.02735;141.7499;;976.16602;3.4835279000000003;;301.52344;12148.297;1.9512494;544.0691;6419.1016;197.00248;943.07374;12.232681;103.26633;31217.083;9.6811524;545.9292;6.6384644;4.8645655;446.62891;24151.653;8192.0;459.18677;;;376.03931;;0.7048742699999999;3.2365161999999996;;575.31592;103.11864;75.989045;1706.0338000000002;378.74952;243.61153;208.85988;42004.555;488.43702;2167.9427;205.66433;1189.7725;5.8697046;4135.3243
2014-06-25;7.1876246;177.81118;1.8789966;0.94799988;559.65455;226.23691;1949.5003;1.9444452;49.378769;347.7688;45.907657;1019.563;16.221656;133.73841;3068.0621;1.1972689;181.85486;186.41894;2833.6993;923.37452;597.84644;371.08497;;224.48136;114.92475;1587.5325;4.3420948;274.1294;134.06041;333.84107;580.2762200000001;3.2195923;37.741197;93.559159;91.549988;1343.6417;576.33545;8.3466675;343.23829;14164.93;1.7615083999999999;19.615891;34.516658;694.03907;917.1375;;102.7027;603.93042;1117.8375;854.27063;8.005876500000001;137.92135;;171.64385;194.56156;6008.9883;2533.7557;187.0539;15.702554;137.00811;6.2528858000000005;102.37208;6.4419776;2241.25;860.00489;476.22364;2313.0074;774.5105;;9.5689673;;;6.236316;423.34253;8419.2735;1384.9017;997.2002;519.42359;2397.5359;429.70923;112.46943;14.143514;673.09766;29.350369;1047.3238;290.63379;208.78901;1250.3431;687.5225;0.92837845;1.0370368;11.240175999999998;;2243.2283;;4.2660572000000005;2.643313;1490.8507;469.12818;5639.8985;344.01075;14.021977999999999;257.40381;423.61939;0.93023972;506.84961;140.58733;;966.04273;3.4551294;;296.09986;12070.02;1.9324997;528.76001;6249.4727;195.92724;921.82813;12.242149;103.08686;30443.274;9.5580103;540.46998;6.598715899999999;4.7426539000000005;444.76856;23891.196;8219.418;452.31006;;;373.94288;;0.6989979599999999;3.1738745999999995;;569.51221;101.01694;74.632981;1699.8407;370.84327;238.22896;196.2912;41968.305;484.94336;2186.5193;205.06814;1169.9659;5.8498608999999995;4097.5313
2014-06-26;7.3314966;181.57;1.9041288;0.9679995800000001;557.04468;227.56995;1932.6265;2.0155559;50.923722;348.44532;46.348203999999996;1016.9473;16.377339;136.23595;3122.4039;1.2154622000000002;179.23392;186.8646;2870.6514;932.45142;596.90845;368.23047;;224.28373;118.45206;1601.555;4.3818189;274.88746;133.36992;339.49415;596.0596499999999;3.3034498;38.088318;93.559159;93.24997;1345.8399;576.58619;8.4;340.14698;14334.434;1.7733108999999998;19.508118;35.646341;694.03907;908.02438;;101.4594;605.4585;1127.9996;867.1531299999999;8.0183082;138.49897;;169.64217;197.56226;6000.6016;2557.1807;186.06708;15.966607;136.40412;6.279336;102.09934;6.5505811000000005;2218.3426;866.95533;484.76197;2313.0074;778.10181;;9.503025000000001;;100.0;6.2892872;424.1106;8556.3868;1382.7664;1001.3516;517.01368;2373.6573;428.66114;112.46943;14.153125;664.34131;29.492845000000003;1043.0936;290.25513;210.11498;1247.2481;694.96;0.93108124;1.0333333;11.240175999999998;;2264.2586;;4.2277125;2.7105005;1529.5894;463.57374;5712.625;348.22584;14.257706;256.24;425.90284;0.94722809;506.05518;138.92653;;965.72144;3.4183155;;299.11304;12200.063;1.9837497;528.31836;6228.6407;197.11768;917.10694;12.38417;102.22541;30246.809;9.5769556;540.01514;6.6755664999999995;4.7545484;443.93091;23981.958;8253.4805;453.49195;;;377.08741;;0.74656785;3.1973658;;573.63111;100.27118;74.026719;1754.0482000000002;384.58497;235.63735;186.26372;42347.915;489.93409;2209.1128;209.07155;1159.0379;5.8498608999999995;4100.6797
2014-06-27;7.2415772;188.8787;1.8908236;0.9819999699999999;559.92237;221.85695;1915.1495;2.0805564000000003;50.819733;346.17457;46.216055;1013.2855;16.591424;137.46053;3049.4307;1.2090066;177.01616;186.14473;2878.9742;928.32569;595.03223;376.79395;;223.39431;123.04578;1640.6175;4.4307105;274.91797;133.51532;343.2627;602.09458;3.2545337;38.498548;93.923203;93.24997;1353.5335;579.34253;8.4933326;340.08277;14371.418;1.7988828000000001;19.723679;36.165396;701.52173;919.09;;101.62156;604.23609;1124.6124;863.9325;8.1488379;138.05884;;178.1493;195.64756;6025.7618;2570.845;184.20313;16.188069;135.29677;6.3133375;102.28118;6.573447300000001;2220.1753;876.22266;482.83399;2299.1868;771.87696;;9.5250074;;101.6818;6.3218848;428.33423;8503.7579;1371.1053;999.69092;515.94288;2412.6417;434.94947;112.46943;14.085867;659.20167;29.967771;1047.3238;293.28467;210.97584;1234.8685;705.7025;0.93513505;1.0296296;11.328143;;2278.2791;;4.222917499999999;2.7193213;1510.8069;464.26783;5708.9883;348.9607;14.336294;256.93824;426.75928;0.9266361999999999;501.6858;140.33823;;970.542;3.459336;;299.41431;12202.59;1.9724997;527.14063;6219.7149;197.77057;917.69703;12.31158;102.22541;29873.938;9.6811524;540.92505;6.6676172;4.7515748;444.6753;23946.442;8241.8516;444.68116;;;386.25904;;0.74880662;3.2182447;;567.64014;99.728806;74.026719;1754.0482000000002;383.26734;233.6438;193.40659;42271.614;484.77686;2213.8821;210.05105;1157.6722;5.7903321000000005;4255.0079
2014-06-30;7.2116016;185.85082;1.8937803;0.9919998200000001;557.17847;223.57084;1925.3953;2.0627782;51.250535;348.83179;46.171993;1025.8404;16.562231999999998;137.25106;3058.7464;1.213702;175.40329;186.83039;2898.9485;925.8501;588.46583;376.79395;;221.74733;120.50283;1666.6588000000002;4.4459888;275.94874;134.09679;345.46119;597.91661;3.2515381000000003;38.340767;93.559159;92.849961;1362.8758;576.58619;8.4666675;339.56763;14134.106;1.8519935;19.508118;35.646341;701.52173;913.2318799999999;;101.94587;609.43189;1124.6124;861.5168799999999;8.1550538;138.58149;;178.74978;199.33419;6025.7618;2605.9819;184.75136;16.183809;135.80011;6.339787599999999;101.8266;6.7163477;2244.9151;876.22266;483.10938;2326.8284;775.70752;;9.6715455;;103.1818;6.3483692;437.16602;8523.1485;1375.8685;1006.3335;519.69117;2409.2308;430.75733;112.46943;14.037825;657.29834;30.062759;1048.626;290.94947;210.20725;1232.5474;697.02563;0.9391889999999999;1.0185186;11.357465999999999;;2287.0416;;4.222917499999999;2.7111792;1500.2419;467.50782;5758.4415;347.64576;14.406143;256.00733;426.75928;0.93538788;502.08301;139.50782;;972.14893;3.4498707;;296.40137;12225.313;1.9999999;525.52149;6249.4727;198.15455;928.31983;12.321048000000001;101.29218;29749.649;9.965332100000001;548.20411;6.702067899999999;4.7961768000000005;442.53565;23974.071;8301.6719;447.2063;;;351.14454;;0.74041199;3.2182447;;567.64014;97.627106;74.393631;1758.7325;386.46753;235.23862;194.78022;42195.313;484.27784;2211.3721;215.7155;1161.087;5.417273;4258.1563
2014-07-01;7.2295875;184.70228;1.9381309999999998;0.9859996099999999;458.4043;226.23691;1938.6529;1.9722226;51.176255;350.86109;47.14125;1012.2393;16.406531;136.78377;3077.3777;1.2189839999999998;180.04036;189.43566;2890.2928;934.92701;601.91138;391.35181;;225.70009;115.99115;1698.71;4.494878;277.58619;134.09679;355.51099;606.7368;3.273501;38.498548;93.923203;94.449997;1379.9117;580.84595;8.56;342.85181;14081.708;1.8716646;19.669785;35.386829;699.65113;904.77;;101.89184;609.73731;1124.6124;883.25625;8.1985645;137.92135;;182.3528;202.44922;6097.0469;2615.7413;186.06708;16.277505;134.89411;6.5135816;102.09934;6.6877661999999996;2243.9988;876.22266;480.07959;2309.0589;776.06666;;9.6568921;;105.97721;6.3768921;434.67017;8615.9415;1360.4295;1014.6365;529.06226;2412.1551;432.85352;112.46943;14.153125;661.48609;30.039012;1048.9512;295.36744;210.68047;1237.9637;699.09125;0.95405396;1.0;11.377014999999998;;2284.9971;;4.1893653;2.7308594;1508.4594;479.31128;5861.711;348.76709;14.441063;260.42945;424.47559;0.93590287;496.12476;141.50078;;986.6106;3.4624927000000003;;302.05054;12246.778;2.1274994;521.9148;6252.4493;198.92258;936.58204;12.564063;100.96914;30042.336;10.135848;549.56885;6.694116299999999;4.7961768000000005;448.95459;23942.5;8290.0391;457.79004;;;356.3855;;0.72418213;3.2626172;;570.6355;98.03389;76.563416;1786.84;385.90284;234.82738;201.92307;42347.915;487.60523;2191.5401;215.97103;1161.087;5.353774499999999;4267.6055
2014-07-02;7.2116016;188.6699;1.9514364;0.99399979;467.57227;230.04561;1948.8973;2.2433338000000003;51.97844;347.81714;46.876915;998.115;16.474656;137.96003;3040.1128;1.2119411;175.52425;188.88715;2905.274;931.62623;612.54249;396.7754;;225.93068;117.95987;1690.6975;4.4979346;279.19312;134.31482;352.68433;608.12942;3.3224194999999996;38.845665;93.923203;94.749985;1368.9207;578.84131;8.8666651;326.88111;14097.125;1.8274054000000002;20.20868;35.570025;710.87549;917.78875;;102.16213;613.7107;1117.8375;886.4768799999999;8.2234278;138.60903;;183.35364;204.0496;6281.5508;2609.8857000000003;188.15035;16.694881;135.19611;6.6307032;101.73568;6.722063;2259.5757;889.66041;488.34278;2315.969;787.67823;;9.7814502;;106.59089;6.385044000000001;433.9021;8782.1368;1358.2942;1016.2972;530.66871;2429.2107;429.70923;112.46943;14.518245;676.71436;30.513934;1063.9224;296.88209;211.12792;1241.8323;699.9181299999999;0.96081055;1.0;11.498211;;2287.9178;;4.1893653;2.7498609;1519.0244;477.61402;5903.8946;350.93287;14.458528;262.29126;426.47388;0.94362443;500.49415;142.49726;100.0;980.07911;3.5024585000000004;;300.16749;12253.09;2.2437494;530.67334;6234.5938;199.38344;944.25416;12.516722;100.86144;30194.696;10.164268;559.12256;6.855774;4.8110425;448.48951;23906.977;8333.2422;452.4712;;;347.21387;;0.7197049;3.293938;;579.99634;98.644059;77.042008;1759.4019;387.03223;235.64988;210.02747;42271.614;489.60157;2201.8326;214.73591;1174.7469;5.2585254;4261.3047
2014-07-03;7.3075171;195.97866;2.0342244;1.021;462.01783;233.85431;1995.9024;2.4444452;52.736054;348.10718;46.612579;1002.2999;16.542781;141.89162;3109.9847;1.2436335;176.41135;192.65807;2916.2593;952.25562;615.66895;395.34815;;230.9704;122.22547;1722.7482;4.5376587;280.61817;135.76842;351.74219;607.20106;3.3044483000000002;39.287454;96.107468;94.949952;1370.5694;594.3772;9.1933326;329.19971;14097.125;1.8824831;20.478135;33.967076;725.84131;915.1843799999999;;101.62156;623.49097;1117.8375;906.6056299999999;8.2047803;141.66233;;188.15769;202.70641;6407.3516;2578.6532;188.69857;16.934266;134.89411;6.706272;101.2811;6.744926799999999;2315.4695;907.26807;492.47413;2327.8157;794.50171;;9.766796900000001;;106.81818;6.393191000000001;435.05396;8910.9415;1373.2405;1026.2608;553.69483;2423.8499;442.28614;112.46943;14.095469000000001;690.41993;31.250071;1094.1902;299.46973;211.67907;1249.5694;674.7143799999999;0.9567567499999999;1.0037034;11.557686;;2296.3885;;4.1941578;2.7980444999999996;1523.72;483.55445;5903.168;355.53443;14.702996;267.64405;429.32837;0.94053589;503.67188;144.15806;104.24997;983.1731;3.5382203;;300.92066;12255.618;2.2699997;523.0188;6326.8477;199.99784;952.51636;12.570374;103.01508;30535.485;10.779993;545.01954;6.8902247;4.8318579999999995;456.67603;23899.09;8416.3243;452.90113;;;354.28907;;0.73145752;3.3617993999999998;;589.16993;101.69491;78.17479;1760.0707;393.43262;238.52869;206.11263;42233.461;495.92334;2198.3182;220.05959;1200.0174;5.3498047;4267.6055
2014-07-04;7.343486400000001;193.15957;2.0416164;1.0279999;468.37525;232.33086;2015.7894;2.3116672;52.572648;345.30469;46.612579;1025.3172;16.416272;140.11918;3091.3511;1.2424598;176.25004;194.44063;2906.2728;946.4795;603.78736;383.64478;;228.40114;121.40517;1725.7532;4.5437696;278.95044;136.34989;351.74219;601.63036;3.2874781;38.845665;97.199601;95.499955;1379.3621;594.12671;9.0666651;328.62012;14201.911;1.9110059000000001;20.532029;33.707549;729.58277;917.78875;;101.62156;623.49097;1116.1438;904.995;8.1550538;141.52479;;188.15769;201.42035;6352.8399;2599.1494000000002;186.39603;16.637249;134.79345;6.7251587;101.2811;6.7277784;2340.2095;904.02442;493.30054;2325.8411;791.62867;;9.7594678;;107.27268;6.3952295;435.82203;8912.3243;1369.7916;1031.2427;541.91407;2436.0325;440.18995;112.46943;14.105084;689.46827;31.226323999999998;1086.7046;291.13892;212.075;1246.4744;718.0975;0.93108124;1.0185186;11.508123000000001;;2276.8187;;4.1941578;2.8116163;1524.8938;479.54273;5835.5313;353.13697;14.842692999999999;268.57496;428.75757;0.9400209099999999;498.50806;143.1616;103.49999;978.36011;3.5866041;;301.41041;12222.79;2.2124994;527.21412;6279.2344;200.68911;951.92627;12.788137999999998;104.0201;30675.813;10.694742000000002;542.74463;6.9485279;4.8318579999999995;458.9087;23922.766;8391.3985;447.31373;;;346.95191;;0.7331366;3.3983423;;587.85962;101.01694;74.983979;1766.7632;388.9148;238.32305;207.82966;42538.672;493.7605;2221.6646;216.05617;1215.0435;5.4013990000000005;4286.504
