;ES0178174019;IT0001464921;DE0006605009;FI0009000665;SE0000862997;IT0001465159;ES0161560018;NO0005668905;GB0001638955;GB0001421626;CH0012022494;GB0007981128;FR0000121121;GB0004052071;GB0001921781;FR0000045528;FR0000034639;GB0001430023;GB0000319581;ES0117160111;FI0009000459;GB0003308607;IT0001464921;GB0030738610;CH0002088976;IT0001469383;GB0009465807;IT0001464921;DE0005128003;GB0001583078;GB0033029744;ES0184940817;ES0130960018;GB0002502812;DE0007297004;IT0001464921;DK0010181759;DE0006569908;GB0001762680;FI0009000285;FR0000125684;SE0000171100;GB0031638363;IT0001464921;IT0001464921;GB0003294591;FI0009002422;FR0000130304;DE0007765638;IE0004554287;NL0000343135;IE0002424939;ES0113980330;ES0171743117;NL0000200889;DE0008400029;SE0000695876;DK0010287234;IT0001464921;AT0000937503;GRS074083007;SE0000110165;GB0009165613;FR0000120966;FI0009000202;SE0000114837;IT0001119087;SE0000104416;IT0001464921;GRS004013009;IT0001233417;IT0001453924;DE0005785638;DE0007771172;SE0000164477;CH0000816824;FR0000121204;ES0112501012;PTCPR0AM0003;GB0005203376;GB0005758098;CH0012280076;GB0002303468;IT0003039010;IT0001464921;GB0000456144;DE0005753008;GB0008218694;IT0001464921;CH0014786500;FI0009007835;IE0004614818;FR0000077919;NO0003053605;CH0010570759;IT0001464921;IT0001464921;IT0001464921;NL0000354934;DE0007251803;CH0012337421;IT0001423562;IT0001464921;DK0010262674;GB0033126615;FR0000121964;GB0003318416;IT0001464921;ES0184933812;SE0000718017;IT0000082963;IT0001464921;NL0000344265;GB0005145239;IT0001464921;GB0006466089;SE0000500308;GB0004564430;IT0000072725;DK0010259530;FR0000120685;IT0001464921;FR0000125379;NL0000390979;DK0010272632;IT0001464921;GB0006215205;ES0125220311;IT0003152417;ES0173093115;GB0002405495;IT0001464921;FR0000120560;IT0001464921;BE0003626372;CH0001441580;GB0000154020;AT0000809058;GB0001915395;GRS006013007;IT0001137345;DE0006602006;GB0000282623;GB0000904986;FR0000121881;GB0005576813;ES0118594417;FI0009007694;NL0000379121;GB0031575722
2001-11-02;58.84843;;243.09563;147.89444;;1601.72;178.63186;521.6377;13.435329999999999;206.637;1125.2435;5.666264999999999;8736.3086;302.5919;1.952731;1202.785;18333.215;184.92727;1.2771873999999999;202.55553;331.83326;7.991797;;1.3997479999999998;440.19971;398.09009;71.299454;;166.84046;0.05921052;;2580.1199;;3.023843;122.16747;;2592.4498;213.87253;1.0794967;127.43726;1333.474;255.3607;;;;58.162696;204.69935;;355.51294;;615.87745;4.1507496;614.99366;45.94827;;124.0221;;430.59961;;154.70556;10668.239;1007.095;2.7480762;1812.913;238.63253;481.56641;;289.3022;;3158.3843;250.55211;167.3913;276.83521;53.495591;261.9373;131.87551;278.72535;120.85457;309.6716;14.37629;92.27223;518.2668;950.325;147.38401;;228.04137;109.72054;0.9145348;;204.2965;432.80933;122683.8;51.51514;536.9392;1546.2676;;;;542.96924;220.42367;83.61679;25.343735;;2905.2298;5.0072046;354.95459;463.75879999999995;;1153.4532;89.76337;774.0293;;8292.422;391.08389999999997;;152.8325;159.6386;4.273667;1858.179;241.3541;226.50327;;8.5872441;152.4564;;;3.9772657;673.91773;9.0032034;131.8088;570.6884;;218.33333;;82.07634;446.30225;0.8370019999999999;155.1838;6.6017017;3418.1778;369.37623;20.848557;8.608186100000001;50.41711;4148.7735;1.420884;131.68895;986.01441;389.4268;
2001-11-05;60.8806;;244.34546;148.99814;;1593.4849;180.39179;546.0417;13.4715;208.99849999999998;1096.178;5.444058;8993.0352;298.7126;1.9601;1195.668;19682.258;186.22653;1.2771873999999999;209.98879;331.83326;8.155486;;1.370586;441.89942;408.37525;71.149688;;173.21964;0.06578948;;2577.2408;;3.0449;121.69639;;2585.188;226.65017;1.1043705;127.92736;1373.44;259.7383;;;;60.867929999999994;205.88259;;368.24952;;655.18873;4.0542188;634.72608;47.88293;;124.40751;;429.57447;;155.4385;10944.344;1064.77;2.7480762;1847.47;235.98104;481.56641;;293.2119;;3229.3594;255.50129;169.13042;277.76319;54.218522;268.2236;130.2921;288.90967;124.09589;317.6978;14.424570000000001;93.80504;523.1106;956.7955999999999;149.74589;;230.67770000000002;109.72054;0.8956567;;204.7475;413.13624;116757.6;53.69696;524.7361;1517.0926;;;;544.85889;222.20128;93.18008;26.187485;;2905.2298;4.9271631000000005;352.21875;464.83230000000003;;1153.4532;89.76337;808.7542;;8389.387;389.3349;;152.31959999999998;164.6015;4.296538;1912.3755;247.7056;227.92486;;8.6973372;151.5153;;;3.8929712;702.21875;9.2523728;132.4772;601.3452;;215.99996;;81.599717;444.19703;0.817627;155.1838;6.5657276;3508.7955;371.84156;20.799897;8.7144605;50.54965;4321.2383;1.4145400000000001;131.68895;994.88843;410.2358;
2001-11-06;60.5419;;243.7206;156.50322;;1589.3675;179.68779;546.0417;13.4715;216.0832;1125.2435;5.555161000000001;8887.3243;301.622;1.963784;1211.682;17122.532;192.72277999999997;1.2771873999999999;209.98879;318.00684;8.348057;;1.458071;440.19971;392.64527;70.85011800000001;;178.12671;0.06907895;;2620.4346;;3.061746;117.7707;;2556.1409;227.56283;1.1093451;130.37807;1383.431;262.6567;;;;58.839024;205.88259;;370.32593;;645.57935;4.102482999999999;641.30347;48.56007;;125.30677;;428.54932;;157.06154;11144.079;1055.896;2.8485547;1834.179;246.58692;481.56641;;300.0535;;3224.6275;251.17078;168.47826;271.57691;54.670334;264.0327;139.79256;293.46558;121.20186;323.55;14.424570000000001;95.9509;538.8523;930.9144;152.10782;;245.70469;113.26435;0.8620958000000001;;204.7475;422.97266;119010.8;59.0909;546.7017;1509.5906;;;;582.65259;222.55672;98.08429;25.749985;;2855.9886;4.9716309;353.92872;469.12620000000004;;1158.0669;89.16495;810.9944;;8412.656;387.5859;;151.8068;164.6015;4.296538;1838.823;242.6244;222.71244;;8.8074294;154.1503;;;3.8431592;688.06812;9.4018727;132.3436;588.7681;;214.33329;;80.074509;443.14454;0.864127;155.47492;6.6556666;3529.8707;359.1045;20.629609;8.7144605;50.6159;4148.7735;1.452599;134.63257;980.09839;417.3704;
2001-11-07;65.79169;;263.65552;157.82766;;1577.0149;183.20766;542.9912;13.4715;220.8064;1125.2435;5.555161000000001;9325.2735;301.622;1.971153;1211.682;16987.622;192.72277999999997;1.2771873999999999;209.98879;318.00684;8.473232000000001;;1.613598;443.59888;392.04029;70.85011800000001;;178.61741;0.07039474;;2637.7122;;3.065957;122.16747;;2490.785;228.01919;1.1192946000000001;128.41753;1428.777;259.7383;;;;59.853477000000005;208.24904;;384.86207;;672.66041;4.1507496;641.30347;48.36661;;124.32844;;442.90259;;159.46978;11232.2;1042.587;2.9239136;1731.04;243.67031;484.91065;;304.9402;;3234.0906;249.31479;178.47823;280.85621;55.302887;257.7461;140.69738;289.44556;121.20186;321.8782;14.54528;98.09675999999999;542.4851;957.6038000000001;149.74589;;245.17743;116.6036;0.8138527000000001;;204.7475;417.07081;117545.3;60.60605;567.4473;1501.2549;;;;573.20411;220.7791;104.4597;26.281235;;2831.368;5.1228248;353.24463;518.508;;1143.0721;95.74759;845.7192;;8234.246;387.5859;;149.7553;167.0829;4.296538;1819.4666;248.9759;225.08172;;8.6973372;158.2911;;;3.7205445;695.32032;9.2689839;131.2741;587.5889;;209.99999;;80.074509;458.9336;0.8447519;155.47492;7.0294263;3597.3069;363.62403;21.140488;8.6719532;51.21215;4148.7735;1.4494280000000002;135.25229;986.01441;355.2405;
2001-11-08;67.82387;;276.34156;162.24241;;1568.7798;182.85566;573.4963;13.97781;221.3968;1121.0914;5.555161000000001;9468.7383;303.5618;2.0153659999999998;1211.682;17970.008;196.18747;1.2771873999999999;213.7055;318.00684;8.858379;;1.7594049999999999;440.19971;401.11524;73.096915;;187.77727;0.07105264;;2663.6287;;3.091226;121.06827;;2468.9998;228.90143;1.1192946000000001;127.53522;1575.574;271.4119;;;;60.529804999999996;222.6845;;387.63111;;672.66041;4.118571800000001;641.30347;48.60843;;125.75149;;470.58399;;159.15566;11220.454;1051.46;2.928938;1741.141;243.93546;484.91065;;312.7593;;3226.9935;262.3064;189.56521;290.72339;57.381257;257.7461;145.22141;305.52588;121.20186;317.6978;14.96776;100.8557;540.0632;954.3688000000001;154.46975;;246.49555;135.27659;0.7970721000000001;;204.973;419.03809;118311.4;62.1212;573.5488;1511.2576;;;;599.02979;225.25872;105.1954;28.781235;;2806.7476;5.1317188;362.47754;559.3016;;1133.8443;95.74759;851.3201;;8145.039;399.4792;;149.2425;163.7744;4.303074;1908.5042;241.3541;228.63564;;9.1377087;159.9851;;;3.7243775;720.08375;9.1693154;132.3436;584.8376999999999;;210.53324;;81.027771;463.1438;0.8990021;155.47492;7.1739893;3673.1712;390.33082;21.067505;8.7144605;52.40469;4316.4454;1.5160319999999998;140.98464;1000.8047;340.3767;
2001-11-09;67.90854;;275.59156;163.3461;;1570.8384;183.38364;573.4963;13.995899999999999;221.3968;1044.2757;5.555161000000001;9272.418;315.2;2.0006280000000003;1211.682;17745.165;195.75437999999997;1.2851203;210.918;308.78931;8.790977;;1.720523;448.69776;399.30005;72.947149;;182.21595;0.06907895;;2764.4144;;3.10386;119.02692;;2468.9998;227.25861;1.0894462;129.8389;1506.403;272.8711;;;;61.71332099999999;222.92113;;379.32447;;669.16626;4.0863965;631.43726;49.96269;;125.07949;;471.60914;;159.99334;11208.7;1073.643;2.8887476;1767.723;244.7309;491.59913;;309.8271;;3205.701;265.39942;183.47825;292.30079;56.929429;261.9373;145.44761;300.70191;118.42359;321.209;14.96776;100.8557;523.1106;973.78;159.19362;;250.97731;132.89142;0.8138527000000001;;204.522;404.08643;119077.7;62.1212;597.9551;1492.0857;;;;599.65967;226.04087;102.0076;28.28125;;2855.9886;5.1584009;357.69019;576.4778;;1129.2305;89.76337;844.5994;;8183.82;393.5326;;161.5512;163.7744;4.296538;1885.2771;240.0839;227.45099;;9.1377087;159.7969;;;3.7090503;693.55152;9.1527033;131.2741;564.7929;;209.99999;;81.027771;442.0918;0.8602519;155.47492;7.2282032;3938.7024;396.08301;21.164811;8.9057544;52.40469;3976.3069;1.6492390000000001;138.97057;1020.525;335.9177;
2001-11-12;66.04572;;268.65479;161.13872;;1544.0748;181.27173;539.9407;13.94165;219.0352;1092.0259;5.599602;9196.9063;326.83799999999997;1.99326;1211.682;17098.313;196.62055;1.2533889;207.19399;304.18067;8.588773999999999;;1.691362;438.5;387.2002;72.348008;;182.87021;0.07105264;;2582.9998;;3.1164940000000003;123.10962;;2410.9056;231.66993;1.1043705;129.88797;1432.62;268.4934;;;;59.768946;207.06582;;382.78565;;694.5;4.0703077;638.0149;48.36661;;122.53975;;477.7605;;159.78388;11044.211;1038.15;2.8987939999999996;1754.432;238.63253;478.22217;;294.1892;;3170.2134;256.11988;177.60868;287.66114;58.91745;261.9373;146.12621;294.00171;119.23392;326.0583;14.88326;100.8557;518.2668;980.25;155.41454;;252.55915000000002;131.3239;0.8201453;;204.2965;397.39771;116867.2;63.0909;567.4473;1500.4214;;;;582.65259;222.05904;95.14174;27.531235;;2831.368;5.2028687;359.74195;573.2572;;1132.691;87.96809;799.793;;8059.707;385.8368;;158.98680000000002;165.4286;4.214856;1842.6937;228.6513;226.02942;;9.1377087;151.7035;;;3.7090503;693.37476;9.1360951;130.3384;558.1113;;213.33333;;80.05542;442.0918;0.8370019999999999;154.89263;7.3727662;3789.0782;354.99561;21.043168;8.7357154;51.21215;3880.4922;1.604837;137.26636;1034.3292;333.2422;
2001-11-13;71.04147;;276.84131;162.6839;;1544.0748;190.07132;567.3955;13.97781;224.34869999999998;1104.4825;5.616267000000001;8909.9766;336.5366;1.99326;1211.682;17641.395;198.78598000000002;1.2533889;213.61921;306.94581;8.742834;;1.691362;445.29859;416.84522;73.246719;;188.7587;0.07171053;;2718.3409;;3.1164940000000003;127.97739;;2447.2144;244.1433;1.1690403;128.17244;1488.726;271.4119;;;;62.558711;210.37887;;391.78418;;692.75293;4.2151001;638.0149;51.17186;;123.72562;;502.36622;;159.67923;11220.454;1104.698;2.9540577000000003;1765.065;239.95824;491.59913;;309.8271;;3160.7496;267.87427;188.04346;293.84742;70.48407;266.1282;152.45986;296.41358;118.65513;327.5632;14.943620000000001;100.8557;532.7979;985.1025;156.83169;;253.87726999999998;129.48394;0.8222429;;204.7475;397.79102;119122.5;64.84848;568.6675;1503.7557;;;;597.77002;223.2678;106.1762;29.124985;;2831.368;5.3362769000000005;355.98047;587.2130000000001;;1109.6219;85.5744;860.2815;;8203.215;388.2854;;152.8325;168.7372;4.231191;1908.5042;237.5433;231.59725;;9.0276156;159.9851;;;3.6400806;716.36939;9.1360951;131.9425;578.1561;;213.33333;;81.981034;456.82837;0.8447519;154.31032;7.571538100000001;3827.011;366.50025;21.408082;8.7676001;51.21215;4407.4727;1.623867;147.02683;1005.7347;324.9185;
2001-11-14;71.46486;;276.52906;161.13872;;1544.0748;193.06319;573.4963;13.95973;227.891;1108.6348;5.649597;8909.9766;337.5064;2.11116;1211.682;18298.622;200.51833;1.2771873999999999;214.17804;306.02393;9.070208000000001;;1.7885669999999998;463.14454;437.41529;76.2425;;193.33861;0.07763157999999999;;2657.8694;;3.13334;127.19233;;2505.3086;242.47004;1.1690403;128.66262;1467.974;274.3303;;;;62.558711;216.53168;;381.40113;;662.1775;4.231189;638.0149;51.2686;;121.0673;;485.96241;;165.17632;11496.559;1153.5;3.0746314;1769.849;235.98104;488.25489;;301.0308;;3226.9935;269.72999;196.52173;287.19703;81.5085;268.2236;152.00745;310.61792;120.39153;323.0483;15.01604;101.46879999999999;566.7031;979.4413000000001;154.94214;;267.84977;133.57285;0.7949747;;205.1985;407.23414;121378.3;66.36363;577.2095;1479.5821;;;;602.80909;224.68987;108.3831;29.562485;;2801.8233;5.2206568;359.74195;605.4628;;1111.9288;86.17284;877.0837;;8160.551;378.49089999999995;;156.93540000000002;170.3915;4.2540629999999995;2036.254;238.8136;231.71567;;9.357894;161.679;;;3.5787720000000003;732.46534;9.1360951;131.4078;605.2755999999999;;215.33324;;83.52533;470.51197;0.883502;154.01919;7.571538100000001;3928.1663;388.68726;21.845978;8.629441;51.60965;4508.0782;1.6397249999999999;151.82961;1005.7347;333.5396;
2001-11-15;72.39627;;278.09131;164.4498;;1585.25;200.63086;588.749;13.95973;227.3006;1094.1021;5.649597;8909.9766;338.4763;2.1222130000000003;1211.682;18679.125;200.51833;1.2771873999999999;214.17804;307.40674;9.416841;;1.798287;480.99048;454.96021;78.938672;;199.55427;0.08421054;;2634.8326;;3.070168;125.62208;;2534.3555;244.08245;1.134218;126.45691;1521.774;277.2488;;;;63.573164999999996;214.1652;;377.24805;;918.13794;4.263366700000001;638.0149;51.75226;;117.10453;;493.13917;;167.79401;11508.305;1144.627;3.2153003;1769.849;233.59472;494.94336;;303.9629;;3226.9935;282.72168;201.30433;278.38184;79.881943;272.4148;153.81707;323.75025;120.39153;325.2222;15.24538;100.8557;590.9211;980.25;154.46975;;273.64965;131.25579;0.826438;;205.6495;401.33228;121400.4;70.90909;580.8706;1500.4214;;;;605.32862;227.17856;115.249;30.031235;;2727.9617;5.1317188;359.05811;608.6831999999999;;1121.1563;84.97598;906.2078;;7873.531;371.4947;;162.8333;171.2187;4.2540629999999995;2102.0645;236.273;232.18956;;9.9083586;164.6905;;;3.7703564999999997;742.01709;9.119484;130.7394;644.5792;;214.66665;;81.790375;483.14332;0.9610021999999999;154.09786;7.9871607;3961.8836;405.12232;22.405503;8.2893653;54.12719;4546.4024;1.6872989999999999;150.74511;986.01441;352.5649;
2001-11-16;76.12192;;286.84034;160.03504;;1655.2481;200.10288;643.6582;13.83315;227.3006;1096.178;5.660708;8849.5704;334.59680000000003;2.125897;1211.682;19440.125;200.95145;1.2771873999999999;216.04044;307.40674;9.436099;;1.7594049999999999;463.99439;456.77515;79.388047;;204.75576;0.08355264999999999;;2706.8226;;2.990149;126.25008;;2548.8792;256.85987;1.1292432;134.7894;1521.774;280.167;;;;62.896875;222.92113;;377.24805;;928.62085;4.3759839;644.59229;53.20326;;113.58643;;479.81104;;166.22347;11725.668;1153.5;3.2153003;1781.014;239.95824;508.32032;;306.895;;3314.5286;278.39112;203.69565;278.35084;69.490067;270.3191;157.43628;321.60621;116.91869;317.6978;15.47473;101.46879999999999;586.0776;977.8238;160.61075;;268.90426;129.89283;0.7719014;;205.6495;404.08643;130360.1;69.39394;585.752;1517.0926;;;;623.59571;241.68381;120.1533;30.437485;;2772.2786;5.0427808;359.05811;624.7861;;1113.0821;95.74759;893.8862;;8106.25;371.4947;;163.8591;177.0087;4.2573289999999995;2071.095;241.3541;231.00492;;10.018452;177.6776;;;3.9696021000000004;723.44434;9.119484;131.0067;626.1065;;216.66666;;83.220276;484.19581;0.9610021999999999;154.09786;8.0233008;4107.293;396.4939;23.354279;7.694230999999999;54.12719;4407.4727;1.661926;148.57612;1025.4551;379.0222;
2001-11-19;83.40388;;296.21412;160.91799;;1747.8924;209.43046;604.0015;13.83315;237.3373;1160.5372;5.6940409999999995;9136.504;333.62699999999995;2.184848;996.3904;18886.668;201.81761999999998;1.3089187999999998;223.67627;306.48487;9.792358;;1.720523;469.09327;468.87525;77.740391;;206.03159;0.07828947;;2683.7857;;3.011208;129.15517;;2541.6175;268.48145;1.1292432;134.7894;1614.003;284.5447;;;;65.686641;234.28017;;377.8711;;976.66822;4.4886011;651.16968;54.65425;;110.23636;;485.96241;;165.33338;11719.79;1171.247;3.205254;1818.229;241.28399;521.69703;;308.8499;;3432.8201;283.34034;231.9565;278.38184;71.658799;282.8921;157.88869;329.11036;123.28556;321.042;15.692;105.7605;564.2813;1032.013;169.1137;;267.58614;143.86338;0.7257551999999999;;205.424;411.16895;135596.8;66.96968;596.7346;1475.4144;;;;642.49244;247.08782;125.0575;34.812485;;2757.5064;5.2028687;362.47754;619.4184;;1141.9185;92.15706;940.9329;;7877.414;371.4947;;167.19259999999997;181.1444;4.2573289999999995;2167.875;243.8947;230.05719;;10.568917;190.0999;;;4.0462378;733.88038;9.0364266;133.413;695.2805999999999;;222.66662;;83.811295;484.19581;0.9416271999999999;154.38971;8.0413721;4109.3985;417.85938;23.670533;8.129956100000001;54.32594;4555.9844;1.7380449999999998;152.60425;1025.4551;381.9949;
2001-11-20;80.52496;;294.96436;158.93136;100.0;1739.6575;199.75089;597.9006;13.796990000000001;232.6141;1150.1565;5.555161000000001;9219.5586;321.019;2.173795;996.3904;17485.731;200.51833;1.3089187999999998;222.27953;299.57178;10.12936;;1.769126;458.89551;444.07032;76.54207099999999;;184.17875;0.07434211;;2657.8694;;3.011208;129.54777;;2498.0467;270.15479;1.1590918000000001;134.05414;1556.36;281.6262;;;;63.065937999999996;236.64666;;375.37916;;943.47193;4.5046875;644.59229;55.6216;;111.42225;;481.86158;;166.69463;11572.926;1109.135;3.3057324999999995;1980.382;235.98104;515.00855;;307.8723;;3723.8179;282.72168;231.9565;278.38184;70.48407;274.5103;152.91225;316.2461;120.39153;321.042;15.728219999999999;103.3082;563.0703;1012.6010000000001;165.80697;;266.53157;136.36699;0.7362430000000001;;205.1985;409.20142;137109.0;66.66666;591.8535;1508.7571;;;;614.14722;243.88804;125.0575;34.124985;;2659.024;5.0605689;365.89722;628.0065;;1132.691;86.77126;916.2893;;8059.707;371.4947;;170.2698;175.3544;4.2573289999999995;2094.3228;241.3541;229.34639;;10.128544;199.5108;;;4.0692261;725.21338;9.0198155;134.3488;644.5792;;225.33324;;83.696915;492.6167;0.9920024;154.09786;7.9329517;4143.1172;400.60279;23.938126;8.0343091;54.32594;4383.5157;1.712672;151.05497;1024.469;389.4268;
2001-11-21;78.32346;;294.33936;154.51659;105.4545;1719.0696;191.83126;585.6985;13.70657;227.891;1148.0806;5.638489;9060.9922;321.9889;2.173795;1084.464;17399.254;200.51833;1.3089187999999998;221.44147;299.57178;10.09085;;1.7885669999999998;464.844;432.5752;74.14542999999999;;175.18244;0.07171053;;2646.3509;;3.0350729999999997;129.31211;;2490.785;261.17994;1.2187869999999998;134.54432;1569.426;286.0039;;;;62.558711;241.37958;;370.32593;;960.94361;4.5417457;651.16968;55.04118;;109.89049;;494.16431;;168.05581;11431.938;1109.135;3.3007081;1976.128;242.07941;515.00855;;301.0308;;4029.0098;283.95899;241.30433;283.64014;71.387711;280.7966;150.19784;312.4939;121.78066;320.2058;15.24538;103.0016;557.0159;1022.308;161.08315;;267.3225;136.29889;0.7341455;;205.1985;409.20142;140111.8;66.72726;591.8535;1517.0926;;;;620.44605;243.60367;123.5862;33.937485;;2659.024;4.998313;369.3169;646.2563;;1126.9236;86.77126;940.9329;;8338.969;370.0955;;169.2441;178.6629;4.2573289999999995;2074.9664;239.4487;229.34639;;10.679009;200.4519;;;4.0270776999999995;728.22022;9.0032034;134.3488;653.226;;223.33333;;82.743638;498.93238;1.015252;153.80599;7.7522461;4065.1451;391.97437;23.451584;7.9652295;54.32594;4359.5625;1.757074;147.18177;1092.504;384.6704;
2001-11-22;81.54106;;294.02686;152.30921;114.5454;1749.9512;198.16697;585.6985;13.4715;227.891;1170.9175;5.8329200000000005;9045.8907;321.9889;2.151688;1117.38;17987.305;200.08524;1.3168517;223.02451;300.49341;9.965676;;1.7788460000000001;450.39747;434.99512;75.793125;;184.50589;0.08552631999999999;;2755.7757;;3.0521730000000002;130.33283;;2483.5232;257.073;1.2088375;133.80906;1576.343;293.3;;;;59.515313;241.37958;;372.12574;;995.88697;4.5417457;645.25;56.10526;;111.12577;;494.16431;;170.15;11666.918;1126.881;3.2906592;2004.306;241.28399;535.07398;;298.0986;;4144.9336;283.95899;249.13041;289.20777;75.002274;284.9878;155.17428;325.89429;123.28556;310.1731;15.17296;105.7605;571.5466;1025.542;158.72123;;267.58614;136.29889;0.7131699;;205.424;411.16895;137898.3;66.96968;585.752;1484.5835;;;;603.43897;249.57642;122.1149;35.15625;;2742.7339;5.1584009;370.00074;645.1827;;1132.691;86.77126;958.8552;;8261.391;367.99660000000006;;168.21830000000003;178.6629;4.290002;2067.2237;236.9081;230.29413;;10.679009;199.8873;;;4.0845533;734.94166;8.9865952;133.5467;647.7235;;226.5333;;82.705506;499.98487;1.026877;153.80599;7.4089039;3976.6353;401.42457;23.354279;8.2893653;53.99469;4302.0743;1.769761;151.82961;1074.7557;378.1304;
2001-11-23;82.81117;;289.02759;152.30921;114.5454;1752.0098;195.35109;582.6479;13.4715;227.891;1162.6131;6.132898;9196.9063;324.8983;2.148004;1174.317;17779.758;200.51833;1.3168517;218.5546;300.95435;9.705703;;1.7594049999999999;441.89942;436.20508;75.793125;;183.94977;0.09671053;;2778.8125;;3.064995;129.54777;;2505.3086;255.55187;1.2038627;133.90711;1574.037;304.9736;;;;62.136016;237.82987;;369.01075;;1070.1419;4.5417457;657.74732;57.07259;;111.56058;;494.16431;;168.36991;11431.938;1126.881;3.1550146999999997;1993.673;242.60972;535.07398;;298.0986;;3853.9385;283.34034;251.08693;293.167;67.140595;287.0833;153.13846;317.31812;125.71654;312.6814;15.17296;109.7458;581.2339;1025.542;158.24883;;269.43153;136.23067;0.7152673;;205.1985;409.20142;137920.4;67.27272;585.752;1500.4214;;;;608.47828;248.86544;120.6436;35.999985;;2742.7339;5.185083100000001;369.3169;622.639;;1147.6858;83.77914;979.0183;;8331.211;366.5975;;166.167;176.1815;4.34228;2074.9664;245.165;230.29413;;10.679009;201.5812;;;4.0998804;728.75098;9.0198155;133.6804;644.5792;;228.46659;;81.96196;505.24781;1.0540019999999999;153.80599;7.4450464;3856.5145;407.99854;23.840821;8.5019141;53.99469;4450.586;1.776104;151.67469;1084.616;387.3457;
2001-11-26;85.35139;;292.96436;152.30921;116.3636;1721.1285;197.463;588.749;13.4715;233.2045;1148.0806;5.988461999999999;8925.0782;322.9588;2.151688;1185.882;18506.168;199.65215;1.3565159;223.49015;303.25879;9.619043;;1.7594049999999999;436.80054;433.78516;75.94292999999999;;184.11335;0.09671053;;2770.1739;;3.0735449999999997;127.97739;;2476.2615;259.2024;1.1988889;132.82879;1577.112;296.2183;;;;64.925782;229.54725;;382.64722;;1062.2796;4.6390674;651.16968;58.76543;;106.72817;;520.82056;;169.62642;11414.309;1171.247;3.1650611;1931.469;242.60972;545.10645;;300.0535;;3976.9615;282.72168;256.73902;294.00196;69.761155;291.2742;151.32885;334.47046;130.57851;315.3567;15.35402;113.7309;573.9685;1040.101;162.0279;;274.70415;137.66185;0.6963893;;205.424;413.13624;139433.8;64.24242;595.5144;1500.4214;;;;615.40699;250.99848;127.5096;37.1875;;2816.5958;5.2918066999999995;365.89722;600.0951;;1162.6807;81.98387;984.6191;;8242.004;360.30089999999996;;166.167;177.8358;4.355352;2102.0645;245.165;230.76798;;10.679009;201.7694;;;4.0232471;726.80518;8.9865952;131.2741;643.7931;;225.33324;;79.159348;509.45826;1.069503;154.38971;7.625752;3869.1583;404.71143;23.354279;8.2256006;54.06094;4460.168;1.8078200000000002;151.20989;1133.9166;390.6157;
