;GB00BMSKPJ95;GB00B1Z4ST84;FR0011594233;NL0009739416;IT0004827447;DE0007480204;ES0152503035;NO0003028904;SE0000806994;GB00B0LCW083;GB00B3MBS747;DE0007251803;JE00B5TT1872;GB00B62G9D36;SE0000117970;ES0184262212;IT0005252140;GB0009457366;GB00B1ZBKY84;GB00B0HZP136;DK0060738599;IT0000066123;NO0003078800;DE000A0LD6E6;GB00B4Y7R145;BE0974276082;GB00BZ0XJR39;CH0225173167;IT0003261697;DE0005408116;GB0000282623;DE000SHA0159;GB0000961622;DE0003304002;SE0000872095;ES0115056139;GB0006834344;SE0007871645;DK0060495240;DK0060636678;SE0000455057;SE0007074281;AT0000831706;SE0000936478;CH0267291224;GB00B0N8QD54;BE0003593044;GB0009292243;CH0126673539;GB0007990962;SE0002683557;GB00BZ02MH16;IT0005211237;FR0000077919;GB0009697037;IT0001233417;JE00BYVQYS01;DK0010311471;NL0009432491;FR0000124570;SE0000950636;CH0043238366;FR0000035081;NL0000852580;BE0974268972;GB00BVFNZH21;NL0006294274;GB00B2PDGW16;SE0000108847;CH0000816824;DK0060745370;FR0000120859;LU0061462528;GB00BRS65X63;SE0000862997;GB00B0ZSH635;ES0143416115;GB0001500809;FR0011950732;GB0031698896;DE0006766504;GB00BK1PTB77;IE0033024807;GB00BLT1Y088;DE0005565204;CH0011795959;NL0000360618;GB00B06QFB75;GB0001001592;DE0005501357;FR0012757854;CH0021783391;SE0000652216;FR0000050809;GB0007668071;SE0000112385;FI0009000285;GB00B5N0P849;NL0000334118;DE0006070006;FR0000064578;FI0009002422;FR0000120966;CZ0005112300;IT0005252207;GB00B7KR2P84;NL0010801007;NO0010582521;SE0008321293;FR0000125585;GB00BYQ0JC66;CH0012271687;BE0974256852;GB00BNGWY422;FR0000130403;NL0011821392;GB00B8HX8Z88;DE0005545503;DE000BFB0019;GB00BYT1DJ19;CZ0008019106;GB00B53P2009;DE0007165631;FR0000130213;BE0003826436;CH0009002962;ES0124244E34;GB00BZ6STL67;IT0003796171;GB0004161021;IM00B5VQMV65;DE000A12DM80;GB00BD6GN030;IT0000072170;JE00B6T5S470;DE000A1J5RX9;FR0000120222;AT00BUWOG001;ES0105066007;FR0010096479;JE00BD9WR069;DK0010287234;NO0003053605;GB0005576813;GB00B2QPKJ12;FR0000121725;CH0038389992;GB0059822006;GB00B1FP8915;DE0005773303
2017-02-20;1.1047104;4799.1488;229.31017;65.065903;222.90523;402.24805;186.94878;2662.6087;1672.5044;7.876687100000001;1.4133336;1091.6485;25.557076000000002;2.974336;897.36573;3473.9832;571.82569;1561.0794;3.5846508999999998;616.23043;3223.5164;260.78272;1078.0718;206.60592;6.03969;157.8113;629.62649;159.0808;605.36963;271.29542;16.228552999999998;116.22629;43.33086;457.31128;236.5983;191.01594;6.180239299999999;2419.2271;1385.9432;458.44288;41.904725;1517.5623;3474.5442;1021.2527;97.796448;4.2368018;353.04566;20.585799;167.0622;11.882918;611.54908;27.099996;95.516373;213.47437;9.4952515;297.43067;1.3937211999999999;11195.911;596.55347;20585.907;1498.7103;56.350113;2225.4654;1184.1138;189.26462;2583.98;218.69777;1417.0469;1948.5918;87.463349;85.379288;11221.606;215.80196;3.2073316;847.4397;881.38438;573.77442;81.570527;149.67588;3.0291259999999998;1080.127;9.387754;45.033633;1.0673906;1008.8716;1028.7684;2899.337;6.7907763999999995;26.595805999999996;400.80933;141.10575;1098.792;601.1023;4290.3594;1948.7182;708.06177;671.33448;5.2261255;757.75928;688.81543;6362.918;158.89313;10524.239;888.85547;787.1189;4.0351758;207.09127;361.73658;9570.4844;7449.0665;13.243146999999999;9983.9805;38524.497;1.9860776000000002;2871.7933;128.11796;2.015311;1005.6402;;24.417166;342.33741;3.3657667;7073.0391;491.12867;569.16187;606.66773;530.24195;1.7680000999999999;93.452576;15.861923999999998;7.6749195;114.26119;1.402605;145.37847;1.3233732;114.92566;736.80201;186.07282;93.777039;579.94654;313.34891;753.38917;1054.5706;6.449162599999999;3.2381373;42003.114;1878.0167;386.20069;259.74684;240.44474
2017-02-21;1.1101983;4811.1819;231.66434;65.585831;225.58011;401.78418;186.27419;2640.6036;1681.3072;7.9270312999999994;1.4077785;1096.0167;24.989459;2.9955005;897.78418;3499.8465;574.29273;1558.92;3.6004786;615.30516;3272.2469;260.43116;1092.9419;207.70894;6.073982;158.03112;627.71415;159.0808;586.71583;272.08082;16.149825;118.12;43.711641;461.1106;245.00533;190.40235;6.198195899999999;2454.2464;1413.1414;458.44288;42.034058;1556.2317;3478.2952;1020.607;97.865525;4.2233497;353.21167;20.52147;167.47881;11.869974;616.65088;27.373735999999997;96.070542;214.95737;9.432333999999999;299.77247;1.3947916;11306.032;599.46363;20744.504;1503.5921;55.811295;2227.7352;1195.8765;189.96293;2590.1813;217.30127;1470.2407;1956.9334;86.30745;85.931016;11282.911;217.4155;3.2142896000000003;850.27393;881.38438;579.6753;81.570527;149.8853;3.0085059000000003;1090.8135;9.5712891;44.837618;1.0691254000000001;1027.167;1035.1187;2923.4312;6.725666599999999;26.762029000000002;400.06519;139.20485;1104.6099;603.77271;4314.8868;1935.7094;709.82544;670.7378;4.8108472;765.41285;696.36622;6333.5274;159.87748;10479.797;884.23536;793.61744;4.0668482;206.62819;363.10987;9564.0977;7635.6915;13.292796000000001;10125.723;38435.481;1.976335;2884.0198;130.89928;1.8946938;1007.8211;;24.382676;341.62623;3.3487012;7145.4415;491.23218;570.66626;609.47852;537.06104;1.7550004000000001;93.452576;15.994029000000001;7.6861646;115.12031;1.4260427000000002;144.57822;1.3280732;114.95488;735.55738;186.23377;93.025513;580.13843;310.78227;768.06397;1071.7027;6.5658545;3.2000416;41806.516;1915.3499;398.93506;262.11442;239.31513
2017-02-22;1.1026000999999999;4867.9057;233.75683;65.511551;224.24268;404.56836;186.0212;2647.9385;1675.4385;7.9928638;1.4083338;1093.9275;25.244895999999997;3.1174585;899.4585;3489.7107;554.43409;1560.0;3.5983692;613.91731;3284.4295;250.47332;1068.3492;208.5857;6.1223975;159.84505;620.06493;159.28077;569.46973;271.1167;16.081836;118.35671;43.489532;462.04395;239.00031;189.04607;6.1824829999999995;2438.1959;1429.0721;456.01172;42.723847;1543.3418;3431.418;1025.7684;97.589249;4.2536133000000005;353.04566;20.307039;168.20789;11.831141;620.2002;27.54793;95.466004;213.61564;9.3117432;299.53834;1.3899761000000002;11218.852;599.38697;20979.235;1511.4029;56.106782;2202.4422;1194.0943;192.0577;2544.7032;219.09301;1461.52;1951.9283;87.078049;85.310318;11236.2;217.50351;3.0020898999999996;838.93702;879.93;576.02247;81.570527;148.83817;2.9729883;1072.5491;9.442815000000001;44.476094;1.077799;1009.4981;1033.8487;2880.2625;6.7191553;26.785777;404.4065;140.7318;1103.7786;606.44336;4294.1329;1925.3025;704.9275;667.45557;4.7022364;767.2461;696.60962;6304.1368;158.40093;10519.797;895.88599;793.61744;4.1133033;207.16071;362.28589;9481.0977;7609.6524;13.330027;10116.864;38422.762;1.9729249999999998;2938.6797;130.01703;1.8708216;994.04712;;24.451653;341.23536;3.3440479;7165.836;489.37305;571.52588;615.1001;534.11231;1.7699996999999998;93.922974;14.957564;7.680542;114.36428;1.4197925;143.51124;1.3247159;117.52434;738.46167;188.24538;92.600739;576.87818;324.68508;775.92554;1062.1851;6.5425171;3.1979249;41461.969;1921.8426;406.38819;259.07047;238.14515
2017-02-23;1.1038662;4969.32;243.69649;65.422425;222.23656;403.79493;187.11745;2658.941;1681.8946;8.0083497;1.4055559;1095.8267;25.117183;3.0086036000000003;904.48096;3508.2342;556.77759;1543.8057000000001;3.5952026999999998;619.00622;3489.097;246.02149;1058.0547;209.915;6.0316187;158.52581;617.1964899999999;167.47979;563.13453;261.94019;15.738296;118.12;43.188047;463.11036;247.60752;190.53154;6.6000367;2516.9886;1430.2381;455.31714;42.63762;1553.6536;3498.9214;1062.5408;98.210846;4.267063;352.05079;19.985384;168.10373;11.857029;615.09839;27.672359;94.458451;214.81611;9.1754224;296.72803;1.3915813;11214.262;598.85108;21156.864;1516.2847;56.558686;2204.3877;1196.0542;193.00229;2491.9907000000003;218.27619;1451.0563;1985.2947;85.922135;85.379288;11155.918;218.29561;2.9786084;827.03321;893.01938;572.9314;81.570527;148.34943;3.0004858999999997;1060.8912;9.387754;44.180743;1.0725945000000001;948.34668;1037.0237;2845.125;6.6670704;26.762029000000002;406.51514;140.85648;1107.1036;607.67627;4296.0196;1940.9132;706.29883;661.19019;4.6862647;798.17847;699.53248;6331.0782;156.10409;10453.133;917.98194;792.80518;4.089231;208.78129;364.75782;9442.793;7590.8438;13.485173999999999;10134.583;38431.235;1.9841292000000001;2937.2413;129.66179;1.8858987999999999;985.09375;;24.572359000000002;330.89063;3.3417212000000003;7173.9961;490.61231;571.74073;616.97413;534.84961;1.7919999000000002;94.079773;15.597729999999999;7.669296900000001;112.92099;1.4005219;144.04471;1.3455301;119.33466;755.26368;188.68787;93.15622;575.344;321.26286;781.95215;1060.2813;6.5082862;3.2508350000000004;41465.868;1868.2774;434.24146;258.3095;236.00698
2017-02-24;1.0996447999999999;5019.1669;241.16803;65.214463;219.00441;402.40284;185.00933;2707.8411;1664.2891;8.1671241;1.3927782;1091.4585;25.060411;2.9975171;897.78418;3453.7129;518.91089;1545.965;3.5730419999999996;626.4084799999999;3447.6761;242.50692;1040.897;208.33117;6.0638941;158.69071;618.1526600000001;164.48015;556.09546;254.97768;15.473488999999999;118.0411;42.838985;465.77637;245.00533;187.78658;6.5798316;2508.2337;1460.1558;448.71827;42.508286;1539.9046;3442.668;1043.8326;98.003632;4.2637012;350.0608;19.835279;168.20789;11.831141;608.66529;27.995865;94.458451;209.59043;9.2697999;298.60132;1.3739257;11049.079;601.60767;20573.219;1503.5921;55.880814;2184.6072;1196.7674;191.07186;2437.21;215.43052;1449.3119;1951.9283;85.151536;84.551713;10966.172;213.36701;2.9855665;813.42872;893.7468799999999;590.07178;81.570527;147.33715;3.0760987;1066.3316;9.305166100000001;44.28254;1.0737514;946.09131;1033.2137;2842.1131;6.7907763999999995;26.880757;402.71143;138.17643;1090.4805;599.86963;4258.2852;1925.3025;698.26563;659.39991;4.6990406;767.96363;695.1482;6318.8321;151.51037;10328.688;907.93824;783.05762;4.1652466;210.5871;360.63794;9257.6407;7268.2305;13.451043;10001.7;37897.11;1.986565;2897.6849;130.68717;1.8532317;975.56617;;24.348191;327.40674;3.2307959;7130.1446;485.86133;566.90552;610.88404;528.95167;1.7785004;93.138978;15.638371999999999;7.6130713000000005;113.60827;1.4057302999999999;142.97773;1.3394873999999999;120.00622;735.97266;189.69367;93.450287;555.97388;318.05454000000003;767.53956;1040.294;6.511399;3.2275562000000004;41267.313;1840.6836;420.01661;255.77286;234.11084
2017-02-27;1.0971122;5022.605;240.12166;60.416214;224.68845;401.32007;186.27419;2710.2862;1660.1802;8.171001;1.3822226;1093.9275;24.776608999999997;2.9632471;894.01734;3444.2759;519.65088;1550.2838000000002;3.7038917;627.79633;3452.5491;253.05066;1043.7566;209.88674;5.9993433000000005;159.29535;612.41571;165.18007;562.43067;250.47867;15.616629;116.54192;43.489532;468.84253;242.40319;187.94811;6.4720777;2474.6741;1479.5831;451.14942;42.335831;1537.3265;3461.42;1043.5096;98.763367;4.2401636;349.39747;20.028261999999998;169.24943;11.805252000000001;611.99268;28.568223;95.516373;211.7443;9.2802857;306.09571;1.3889061;11081.196;606.81519;20300.434;1480.1595;55.585328;2184.283;1209.4212;192.30413;2544.7032;210.76667;1464.1363000000001;1933.577;85.922135;84.689637;11034.774;213.48438;3.0194824999999996;813.42872;890.83813;591.8982;81.570527;146.95322;3.0394385;1067.886;9.4886988;44.847657;1.0754857;976.41626;1044.0093;2875.2427;6.875415100000001;27.046979999999998;403.12476;140.98107;1092.1426;599.0481;4497.8985;1937.0107;697.09058;660.89136;4.7789014;769.79737;698.07105;6273.9336;152.49474;10310.911;909.94703;792.39893;4.185368700000001;208.36457;360.63794;9244.8711;7226.2735;13.444837;10019.415;37880.153;1.9880265;2876.1084;131.58721;1.8620266;976.94361;;24.39992;329.042;3.2261401999999997;7189.293;484.51856;567.22779;612.28931;533.00635;1.7375;95.098969;16.044837;7.736767599999999;115.12031;1.3770844;143.37786;1.3206875;120.18143;732.65357;187.1993;92.796799;561.91919;318.69617999999997;749.72071;1065.992;6.598527900000001;3.1450147;41169.985;1873.1473;428.10865;257.29489;235.32116
2017-02-28;1.1042885;5019.1669;239.77297;61.173829;222.90523;403.33106;186.86446;2704.1736;1665.4625;8.3258985;1.3833338;1085.3812;24.804987999999998;2.9622413;898.62134;3454.7613;531.73877;1552.4425;3.479126;625.02055;3501.2796;252.46494;1052.3355;209.32105;6.1123096;159.18548;619.58684;162.98034;557.85523;248.94333;15.727564;117.40987;43.886171999999995;466.77613;245.20551;189.88564;6.440649499999999;2468.8377;1517.2718;453.2334;42.551392;1555.3724;3487.6712;1053.1868;99.246827;4.2468873;347.57349;20.489307;169.14527;11.850556999999998;621.30933;28.916619;94.559189;212.90943;9.9409156;307.03248;1.5141004;11140.848;611.33326;20224.313;1486.9939;56.454392;2182.3375;1226.1741;192.63265;2552.9725;215.00892;1475.4732000000001;1953.5967;83.610337;81.724122;11125.27;213.0443;3.0412256;812.29517;890.1106299999999;587.26172;69.334946;147.89565;3.0233985000000003;1057.9764;9.6722315;45.644493000000004;1.0934105;981.42872;1054.17;2914.396;6.9730762;27.379432;408.16895;142.0718;1101.2855;602.33472;4499.7852;1961.7269000000001;701.40064;668.64942;4.8268189;765.01392;701.48121;6344.1407;153.31505;10377.579;904.9253;775.74683;4.2524415;207.34589;360.08863;9270.4102;7221.211;13.466558;9983.9805;37532.559;2.0304078000000003;2875.3892;131.30713;1.8632830999999999;982.56836;;24.486140999999996;326.02027;3.2525147;7223.9649;490.40601;573.13746;615.81421;538.35108;1.7105004;95.020585;16.542742;7.8154859;114.39863;1.3750011;144.04471;1.2844306;120.99898;725.39332;189.65352;92.894822;556.54932;318.91004;750.50635;1077.4136;6.6576514;3.1450147;41615.747;1907.2342;423.72193;257.88671999999997;238.4679
2017-03-01;1.1199071;5074.1725;246.13781;62.689072;229.36944;403.12476;193.6948;2757.9637;1695.3907;8.4110962;1.4055559;1086.3306;24.592125;2.9834058;904.0625;3396.0464;528.16187;1558.92;3.5846508999999998;634.73583;3476.9144;262.42286;1053.4793;210.14127;6.253520600000001;162.92322;626.75805;165.48003;567.35792;262.08301;15.673885;120.32934;44.838165;475.04126;246.60668;192.53373;6.4159546;2496.5608;1523.4891;456.01172;42.551392;1572.5586;3629.2386;1063.5088;98.072709;4.2939649;351.05591;20.843128;169.77019;11.882918;637.28003;29.712947;95.969788;216.86405;9.8203248;312.65333;1.5178455;11471.219;622.43726;20684.239;1458.6795;56.158921;2192.0657;1240.0755;192.75586;2645.9963000000002;219.01395;1492.9132;1976.9532;85.151536;81.586182;11385.083;216.88741;3.0960132;820.79786;885.02063;598.92286;69.334946;149.99001;3.0245434999999996;1085.179;9.7639991;45.713204;1.1119138;986.19043;1065.6006;2975.6353;7.0316749000000005;28.305535;412.09693;143.94158;1125.389;608.49781;4692.2266;1985.1432;708.25806;678.49561;4.7597363999999995;782.63282;721.45386;6368.6329;158.97515;10470.911;919.99073;789.55591;4.2837427;211.4437;363.93384;9404.4844;7318.8633;13.612392999999999;10081.426;38278.625;2.0313820000000002;2950.1871;131.93114;1.8708216;980.27247;;24.744798;332.73902;3.2812159000000003;7262.7149;502.28394;580.01441;620.55494;548.67237;1.7050004;96.196579;16.624026;7.8492212;115.12031;1.3755217;146.8456;1.2743593;118.60471;744.26978;187.23957;93.090867;559.23438;322.33231;765.18116;1089.7864;6.7510059;3.1175;42480.024;1936.451;428.61988;258.3095;239.0327
2017-03-02;1.1021778;5036.3569;245.52755;63.179291;226.47167;403.43409;191.41803;2732.2911;1676.6121;8.4614405;1.4111117;1088.23;24.505677000000002;2.966272;895.27295;3390.803;523.96802;1554.6019000000001;3.5688209;637.51172;3508.5892;263.4773;1063.774;211.18772;6.0316187;161.4941;617.1964899999999;164.1802;571.9336;261.04761;16.092569;120.92112;44.298711000000004;473.44166;247.60752;193.63169;6.3867701;2525.7435;1532.0369;457.40088;42.098725;1582.8707;3637.6763;1058.9932;96.898591;4.2872388;350.0608;20.950335;168.31206;11.882918;635.50538;29.53875;96.423188;226.22075;9.7836231;313.59009;1.5194507;11388.625;633.84766;21096.598;1450.8687;56.836792;2180.0674;1235.6199;191.89336;2624.2894;217.90734;1480.705;1956.9334;83.610337;78.620667;11253.715;216.154;3.0438331;818.53028;904.65563;605.24488;69.334946;149.95507;3.0256885;1096.6426;9.6997632;46.34461;1.1165392;977.29346;1075.1263;2984.6707;6.9730762;28.139312;412.67579;143.47416;1128.7134;609.52491;4601.6641;1968.2313000000001;703.75171;676.10865;4.8076539;786.0608;733.87598;6406.1875;156.26813;10470.911;919.78956;788.33741;4.3038648;210.67974;364.75782;9321.4844;7292.8243;13.668243;9992.8399;38032.766;2.0299204;2945.1524;129.61625;1.8657959;997.49048;;24.641336000000003;337.8938;3.2594947000000003;7243.3399;499.59839;574.31959;619.13282;543.69605;1.6915001;95.490983;16.579319;7.770505399999999;116.01375;1.3734385;148.84621;1.2528739;119.97704;753.60401;187.88331;95.018693;564.41236;320.83508;772.25635;1102.1595;6.5751905;3.0794042999999998;42626.016;1967.2913;435.34888;265.49653;237.01555
2017-03-03;1.0983787;5065.5775;244.6556;62.525651;231.37566;402.042;188.9726;2694.3936;1672.5044;8.2329566;1.4255561;1084.8113;24.232891;2.9461133;896.52857;3396.0464;525.69483;1534.0894;3.5667115000000003;639.82485;3513.4622;275.30958;1063.202;209.57563;6.0074122;162.15368;618.1526600000001;165.18007;570.17359;263.51124;16.514832;119.81646;44.203516;466.97608;246.40653;193.17963;6.3777906;2502.3973;1529.3172;458.79029;41.55983;1564.825;3616.1146;1056.7354;96.898591;4.2872388;350.22681;20.918172;167.16636;11.869974;635.50538;29.737833000000002;96.473557;224.70252;9.6630323;313.82422;1.5114252;11471.219;635.60914;21109.278;1448.9158;56.836792;2183.3104;1230.6297;187.21097;2635.66;216.69523;1530.4113;1951.9283;83.610337;77.448258;11207.008;212.86828;3.0386158;817.96363;884.2931299999999;600.04664;69.334946;149.67588;2.9798633;1135.6973;9.6997632;46.512618;1.1107569;974.9126;1070.6812;3014.7886;6.9470336999999995;27.854353999999997;409.40943;141.66666;1128.7134;604.38917;4648.8321;1974.7363;702.18409;673.12476;4.893903900000001;781.27735;732.41456;6403.7383;160.69779;10444.243;912.15674;791.58667;4.2770362;209.42952;362.01124;9232.1016;7353.586;13.690835;10108.004;38070.915;2.0039211;2936.522;128.10495;1.8745910000000001;992.89917;;24.39992;339.1023;3.2812159000000003;7221.9258;499.28834;573.13746;617.23658;557.33448;1.6809998;95.177369;16.252234;7.7480152;113.40209;1.3776053;152.31397;1.238774;119.88944;759.41211;186.47516;94.038437;563.45337;317.84063;770.94629;1101.2081;6.5082862;2.9905152;42567.618;1952.6829;425.38306;263.46723000000003;236.00698
2017-03-06;1.1106202;5058.7007;243.43494;62.570221;229.36944;402.76368;190.9964;2691.9485;1672.5044;8.3297706;1.4466672;1086.1409;23.854021;2.9491381999999997;891.92457;3374.0279;518.04761;1547.045;3.6078663;631.96004;3491.5335;267.81177;1056.9109;209.03824;6.1244141;162.23612;618.1526600000001;164.28016;569.82203;261.15479;16.539883;119.81646;44.124179999999996;463.44361;248.80854;190.8545;6.3688111;2535.9571;1528.1514;457.7483;41.581376;1569.981;3555.1746;1053.5096;96.829545;4.2872388;349.06592;21.014681;166.64559;11.882918;639.94166;29.837370999999997;97.178849;229.61033;9.568654800000001;314.76099;1.5066102000000001;11434.512;630.86109;21258.36;1447.9397;57.931824;2177.7977;1231.1644;188.03249;2614.9875;215.16701;1513.8425;1955.2649;83.225037;76.137909;11052.29;213.42569;3.0212232;816.26294;895.20125;607.21192;69.334946;149.57116;3.0050684000000003;1127.7557;9.708938;46.548204;1.1130701;964.63721;1051.6299;2967.6038;6.875415100000001;27.450667;411.72486;142.85087;1133.7005;606.23829;4692.2266;1969.5325;698.65796;668.64942;4.8683472;770.59473;734.8501;6305.7696;157.41657;10426.465;907.93824;788.33741;4.3038648;209.61478;361.46192;9225.7149;7553.2305;13.81348;10152.297;38104.833;2.0132418000000003;2924.2955;127.95029;1.8456931;991.292;;24.503382000000002;337.53809;3.360337;7238.2383;501.35425;583.13038;618.18458;551.6211;1.6769997;99.56778;16.272676;7.899824300000001;112.76636;1.3812513000000002;152.84745;1.2334026;119.36387;756.09375;186.87751;94.691941;551.17945;316.3434;761.51294;1100.2562;6.5845264;2.9460694000000003;42532.583;1946.1902;415.1189;262.28348;237.01555
2017-03-07;1.1026000999999999;5060.4213;241.4296;62.941605;228.47788;396.00977;189.90018;2674.8335;1666.636;8.1903589;1.4561118;1081.3929;24.005562;2.9239405;889.83179;3373.3284;514.34717;1567.5569;3.5983692;626.87102;3476.9144;256.56519;1072.9246;207.03014;6.1425684;160.36725;611.93762;164.58014;568.06202;262.79712;16.743858;119.38248;43.838555;476.10767;247.20719;190.82218;6.3396289999999995;2547.6302;1534.7564;454.27515;40.848481;1585.4485;3543.9217;1052.5418;97.796448;4.2906006;345.41773;21.121888;166.85392;11.844085;641.71631;29.165468999999998;97.783387;223.14893;9.4952515;310.07715;1.5135657;11484.985;622.05469;21397.926;1426.4598;57.775391;2164.5025;1230.9864;185.97884;2633.5925;214.00763;1513.8425;1948.5918;83.995636;76.137909;10939.895;213.279;3.0177442;809.46094;878.4756299999999;608.3357;69.334946;149.22208;2.9787182999999997;1134.7046;8.4517334;46.782461000000005;1.1153829;982.43116;1077.0315;2968.6077;6.8168188999999995;27.426922;410.56714;140.54484;1137.0252;610.34693;4679.0196;1966.9307000000001;695.52295;671.33448;4.8651539;758.87549;734.11939;6251.0743;156.84237;10364.243;907.3357;785.49439;4.265857;209.33696;361.18726;9200.1797;7130.793;13.800569000000001;10134.583;38172.649;2.0181473;2919.261;129.47954;1.8368982;995.30958;;24.555115;330.42847;3.3262061;7261.6954;501.04444;582.91553;621.02906;553.46412;1.6870003;97.999772;16.313558;7.826731;112.54297;1.384376;153.1142;1.2219884;120.00622;752.5669;184.90606;96.750458;549.83692;317.84063;764.39502;1104.0633;6.581413599999999;2.8995093;42045.942;1942.9437;411.20069;261.43793;236.08768
2017-03-08;1.1253949;5070.7338;240.99363;63.981476;228.92367;394.46314;189.90018;2655.2735;1660.7676;8.0470777;1.4361116999999999;1073.9861;23.990416;2.9098292;887.73926;3369.8343;512.86695;1569.7163;3.5920362;625.94583;3501.2796;257.15088;1073.4966;205.50289;6.1042408;160.50464;605.24458;165.38004;565.24634;261.40455;16.951414;120.32934;43.775118;477.77393;246.60668;191.17745;6.3104419;2553.4666;1535.1453;452.53882;40.094025;1575.9959;3606.7386;1055.1224;97.796448;4.2569751;344.7544;21.068277;166.85392;11.779363;641.27295;29.439207;97.128464;221.45409;9.4008765;312.8877;1.5141004;11489.575;612.48218;21420.129;1417.6724;57.46251;2160.2869;1182.5098;185.77352;2631.525;215.93116;1525.1794;1948.5918;83.610337;75.862046;10869.836;214.74584;3.0090479;803.22559;880.6575;607.21192;69.334946;149.01265;3.0039209;1155.3538;8.3140821;46.983594000000004;1.1246343;983.05762;1040.199;2976.6392;6.738689000000001;27.783117999999998;411.55958;140.07741;1145.3367;607.26539;4754.4883;1979.9394;700.22486;677.30201;4.8651539;776.41456;740.4524;6221.6836;156.26813;10319.801;902.11329;780.21436;4.2032544000000005;203.73424;356.79249;9149.1016;7153.9375;13.949031;10090.286;38219.282;2.0264864;2950.9061;130.70733;1.8657959;992.89917;;24.486140999999996;327.76221;3.3145704;7714.4649;503.00684;588.50293;620.55494;556.59742;1.6970002;98.39177;16.40555;7.877333999999999;111.68387;1.3911466;153.91446;1.238774;119.88944;751.32251;183.81983;97.436631;550.60401;313.99059;762.29859;1103.1114;6.5487402999999995;2.9143238;42045.942;1908.857;420.86841;259.49325;236.00698
2017-03-09;1.1439686;5115.4244;245.00443;65.244156;228.47788;395.23658;192.17696;2695.616;1662.5284;8.1903589;1.4383338;1074.556;23.687307999999998;2.9299878;891.50611;3409.6761;499.17579;1568.6363000000001;3.6025878999999996;630.5721100000001;3530.5176;265.70313;1039.1812;206.63419;6.1869507;167.15572;610.02536;164.98009;558.91114;262.76148;16.822585999999998;120.09261;44.060703999999994;476.30762;246.20635;193.59946;6.3351368;2559.303;1534.7564;459.97095;40.137131;1588.0264;3549.5467;1063.8316;98.832428;4.2973267;346.57862;20.928904000000003;166.43728;11.869974;642.15992;29.464092;97.98491;222.44272;9.4270923;313.35596;1.5274755999999998;11599.696;621.90137;21229.813;1425.4834;57.82753;2177.4732;1197.6587;188.56646;2635.66;215.74669;1535.6432;1948.5918;83.610337;77.034455;10837.723;220.34919;2.972522;807.76026;906.11;604.82325;69.334946;150.02495;3.0887012;1140.4627;8.1901978;48.0125;1.1171177;999.84913;1026.2281;2902.3487;6.7972852;27.806860999999998;424.21143;140.32668;1151.1548;609.52491;4867.6915;1996.8513;697.67847;689.53516;4.7373755;779.28443;745.32374;6235.5625;150.85412;10217.579;898.89917;780.62061;4.3575245;202.55349;356.79249;9123.5625;7092.4532;13.987762;10090.286;38193.852;2.0235433;2946.5909;130.77892;1.8532317;1001.8523;;24.330948;328.33106;3.3665429999999996;7637.9844;554.54688;595.27222;624.82154;561.38917;1.7099999;101.52778;16.344227;7.9954102;111.76977;1.3911466;156.04847;1.2266884;122.13772;766.25757;186.03254;98.939683;548.11084;318.69617999999997;765.18116;1111.6773;6.64365;2.8677613;43087.356;1902.3643;408.13428;255.01192;236.00698
2017-03-10;1.1460792;5086.2038;255.03124;64.516266;230.484;389.15284;192.3456;2721.2886;1659.0066;8.2833008;1.4333338;1096.7762;24.611761;2.8725367;888.15772;3360.0484;498.18897;1564.3182000000002;3.5962574000000003;625.94583;3552.4466;274.37232;1082.0752;208.35944;6.1486207;169.51928;604.2883999999999;165.48003;556.44751;261.47608;17.506082;122.18358;45.060274;478.44068;248.00785;192.30765;6.2296265;2568.0579;1539.8077;456.30005;39.856904;1575.9959;3532.6717;1067.7022;100.62813;4.2872388;343.42774;21.025396;166.54143;11.766419;639.05469;29.240125;97.632264;223.14893;9.3746607;308.43775;1.5665325;11631.817;622.82007;21385.243;1412.7906;57.47992;2151.856;1215.8375;188.64856;2638.7607000000003;217.19587;1528.6669;1940.25;84.380936;75.99997;10874.211;215.44994;2.9968725999999997;807.76026;916.29063;606.93116;69.334946;150.09473;3.1196338;1127.7557;8.3232593;48.445469;1.1194304;993.70923;1037.0237;2917.4075;6.8363501;27.925594;420.90357;138.9555;1161.129;617.12598;4920.5196;1998.1519;702.96827;692.5188;4.8044581;780.9585;744.59302;6188.211;149.21352;10217.579;883.83375;794.02369;4.3687037;201.28019;363.93384;9104.4102;7151.0469;14.06522;10108.004;38418.52;2.0353168;2966.7288;132.10772;1.872078;1017.6929;;24.503382000000002;327.72657;3.3804566;7801.1446;539.46729;595.27222;628.61402;560.28345;1.7184997999999998;101.21416;16.334;8.0741285;110.4983;1.4119803;158.71595;1.2421311;122.40053;768.12452;185.50951;99.658524;553.09717;322.76008;772.25635;1128.8096;6.6280909;2.8783448;43797.856;1912.1033;407.15479;253.65906999999999;237.2576
